 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, rowcost
D# minor mel (6#), 4+0:0:0:0:4, 5+0:0:0:0:3, 5+0:1:0:0:5, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:4, 4+0:0:0:0:3, 7+0:0:0:0:5, 3+0:0:0:0:3, 4+0:0:0:0:3, 6+0:0:0:0:4, 2+0:0:0:0:2, 4+0:0:0:0:4, 2+0:0:0:0:2, 5+0:2:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2,  , 6+0:0:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:3, 11+0:1:0:0:7, 3+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:3, 8+0:0:0:0:4, 4+0:0:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:3, 7+0:1:0:0:5, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 6+0:0:0:0:3, 4+0:0:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:2,  , 7+0:0:0:0:5, 4+0:0:0:0:2, 3+0:0:0:0:3, 6+0:0:0:0:4, 5+0:1:0:0:5, 5+0:0:0:0:4, 4+0:0:0:0:3, 198+0:7:0:0:146
Gb major blues (6b), 4+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 7+0:0:0:0:4, 4+0:0:0:0:1, 5+0:0:0:0:3, 5+0:0:0:0:4, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1,  , 7+0:0:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:3, 10+0:0:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:1,  , 6+0:0:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 209+0:3:0:0:105
F# major blues (6#), 4+0:0:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 7+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:2:0:0:3, 5+0:0:0:0:2, 3+0:1:0:0:2,  , 6+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:1, 11+0:2:0:0:5, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 7+0:0:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1,  , 7+0:0:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:3, 6+0:0:0:0:2, 4+0:0:0:0:2, 205+0:9:0:0:74
Eb minor blues (6b), 4+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 7+0:0:0:0:4, 4+0:0:0:0:1, 5+0:0:0:0:3, 5+0:0:0:0:4, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1,  , 7+0:0:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:3, 10+0:0:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:1,  , 6+0:0:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 209+0:3:0:0:105
D# minor blues (6#), 4+0:0:0:0:4, 5+0:0:0:0:3, 5+0:1:0:0:5, 5+0:0:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:3, 7+0:0:0:0:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:4, 2+0:0:0:0:2, 5+0:2:0:0:4, 5+0:0:0:0:4, 3+0:1:0:0:3,  , 6+0:0:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:3, 11+0:2:0:0:8, 3+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:3, 7+0:0:0:0:4, 5+0:0:0:0:3, 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:3, 5+0:0:0:0:3, 6+0:1:0:0:5, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 5+0:0:0:0:3, 3+0:0:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2,  , 7+0:0:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:4, 5+0:1:0:0:5, 6+0:0:0:0:4, 4+0:0:0:0:3, 205+0:9:0:0:148
Gb dorian (6b), 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 5+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:1, 7+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0,  , 4+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 123+0:3:0:0:30
F# dorian (6#), 4+0:0:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 7+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:2:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1,  , 6+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 11+0:1:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 7+0:0:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1,  , 7+0:0:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 189+0:7:0:0:72
Gb phrygian (6b), 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 7+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1,  , 7+0:0:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2, 9+0:0:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:2, 5+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:0,  , 6+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 186+0:3:0:0:82
F# phrygian (6#), 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0,  , 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 10+0:2:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0,  , 6+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 164+0:5:0:0:5
Gb lydian (6b), 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 5+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:1, 7+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0,  , 4+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 123+0:3:0:0:30
F# lydian (6#), 4+0:0:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 7+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:2:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1,  , 6+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 11+0:1:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 7+0:0:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1,  , 7+0:0:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 189+0:7:0:0:72
Gb mixolydian (6b), 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 7+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1,  , 7+0:0:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2, 9+0:0:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:2, 5+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:0,  , 6+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 186+0:3:0:0:82
F# mixolydian (6#), 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0,  , 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 10+0:2:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0,  , 6+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 164+0:5:0:0:5
Gb aeolian (6b), 3+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 6+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1,  , 6+0:0:0:0:2, 6+0:1:0:0:4, 4+0:0:0:0:1, 8+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0,  , 5+0:0:0:0:2, 6+0:1:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 155+0:3:0:0:60
F# aeolian (6#), 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 7+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0,  , 6+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 11+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1,  , 7+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 5+0:0:0:0:1, 4+0:0:0:0:1, 180+0:4:0:0:36
Gb locrian (6b), 4+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 7+0:0:0:0:4, 4+0:0:0:0:1, 5+0:0:0:0:3, 5+0:0:0:0:4, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1,  , 7+0:0:0:0:3, 6+0:1:0:0:4, 5+0:0:0:0:3, 10+0:0:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:3, 6+0:0:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:1,  , 6+0:0:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 209+0:3:0:0:105
F# locrian (6#), 4+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:0,  , 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 9+0:3:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:0, 3+0:1:0:0:0, 5+0:1:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:0,  , 5+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 6+0:1:0:0:0, 3+0:0:0:0:0, 150+0:26:0:0:6
Cb major (7b), 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 7+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1,  , 7+0:0:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2, 9+0:0:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:2, 5+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:0,  , 6+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 186+0:3:0:0:82
C# major (7#), 4+0:0:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 7+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:2:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1,  , 6+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 11+0:1:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 7+0:0:0:0:2, 4+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1,  , 7+0:0:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 189+0:7:0:0:72
Ab minor (7b), 3+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1,  , 7+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:1, 8+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0,  , 6+0:1:0:0:3, 6+0:1:0:0:4, 3+0:1:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 165+0:5:0:0:62
A# minor (7#), 4+0:0:0:0:4, 4+0:0:0:0:4, 5+0:1:0:0:5, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:4, 4+0:0:0:0:4, 7+0:0:0:0:6, 3+0:0:0:0:3, 3+0:0:0:0:3, 5+0:0:0:0:5, 2+0:0:0:0:2, 4+0:0:0:0:4, 2+0:0:0:0:2, 5+0:2:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2,  , 6+0:0:0:0:5, 5+0:0:0:0:3, 4+0:0:0:0:4, 11+0:1:0:0:8, 3+0:0:0:0:3, 2+0:0:0:0:2, 5+0:0:0:0:4, 7+0:0:0:0:4, 4+0:0:0:0:3, 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:4, 6+0:1:0:0:5, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:4, 3+0:0:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:2,  , 7+0:0:0:0:6, 5+0:0:0:0:3, 3+0:0:0:0:3, 5+0:0:0:0:4, 5+0:1:0:0:5, 5+0:0:0:0:4, 4+0:0:0:0:4, 194+0:7:0:0:162
